date,ZoneCode,city,temp_max_f,temp_min_f,temp_mean_f,feels_like_max_f,feels_like_min_f,wind_max_mph,precip_total_in,rain_in,snow_in,temp_range_f,temp_category,had_precipitation,had_snow
2023-11-08,NCENT,Dallas,83.4,66.8,74.6,83.0,66.8,16.6,0.0,0.0,0.0,16.60000000000001,Warm (70-85°F),0,0
2023-11-09,NCENT,Dallas,74.4,54.0,62.4,76.7,49.2,14.1,0.752,0.752,0.0,20.400000000000006,Mild (50-70°F),1,0
2023-11-10,NCENT,Dallas,64.2,52.3,57.0,58.8,46.7,13.8,0.15,0.15,0.0,11.900000000000006,Mild (50-70°F),1,0
2023-11-11,NCENT,Dallas,61.5,54.5,57.9,57.3,48.6,9.6,0.0,0.0,0.0,7.0,Mild (50-70°F),0,0
2023-11-12,NCENT,Dallas,65.5,53.5,59.7,61.8,51.3,6.8,0.0,0.0,0.0,12.0,Mild (50-70°F),0,0
2023-11-13,NCENT,Dallas,67.6,52.0,58.7,61.8,47.4,10.1,0.02,0.02,0.0,15.599999999999994,Mild (50-70°F),1,0
2023-11-14,NCENT,Dallas,68.3,49.1,58.3,67.0,45.7,5.7,0.0,0.0,0.0,19.199999999999996,Mild (50-70°F),0,0
2023-11-15,NCENT,Dallas,70.1,47.8,57.9,68.4,45.3,5.9,0.0,0.0,0.0,22.299999999999997,Mild (50-70°F),0,0
2023-11-16,NCENT,Dallas,67.2,52.8,59.3,65.5,51.9,10.5,0.0,0.0,0.0,14.400000000000006,Mild (50-70°F),0,0
2023-11-17,NCENT,Dallas,64.0,54.1,59.0,63.1,51.2,11.2,0.004,0.004,0.0,9.899999999999999,Mild (50-70°F),1,0
2023-11-18,NCENT,Dallas,69.1,57.6,61.9,68.6,55.8,7.1,0.0,0.0,0.0,11.499999999999993,Mild (50-70°F),0,0
2023-11-19,NCENT,Dallas,68.4,53.2,60.9,64.5,50.9,17.3,0.252,0.252,0.0,15.200000000000003,Mild (50-70°F),1,0
2023-11-20,NCENT,Dallas,74.0,57.1,66.2,69.8,50.6,17.7,0.004,0.004,0.0,16.9,Mild (50-70°F),1,0
2023-11-21,NCENT,Dallas,58.7,48.9,53.9,49.2,40.0,20.9,0.0,0.0,0.0,9.800000000000004,Mild (50-70°F),0,0
2023-11-22,NCENT,Dallas,58.1,38.6,47.9,52.2,31.0,10.3,0.0,0.0,0.0,19.5,Cold (32-50°F),0,0
2023-11-23,NCENT,Dallas,62.1,41.1,49.7,55.5,34.2,12.0,0.0,0.0,0.0,21.0,Cold (32-50°F),0,0
2023-11-24,NCENT,Dallas,60.8,40.4,50.3,58.2,36.4,8.1,0.0,0.0,0.0,20.4,Mild (50-70°F),0,0
2023-11-25,NCENT,Dallas,61.1,42.4,51.6,55.2,37.4,9.8,0.307,0.307,0.0,18.700000000000003,Mild (50-70°F),1,0
2023-11-26,NCENT,Dallas,53.1,36.7,45.7,51.4,25.3,17.9,0.012,0.012,0.0,16.4,Cold (32-50°F),1,0
2023-11-27,NCENT,Dallas,51.5,30.7,42.4,45.0,24.3,6.3,0.0,0.0,0.0,20.8,Cold (32-50°F),0,0
2023-11-28,NCENT,Dallas,59.8,37.0,47.9,52.6,31.5,7.4,0.0,0.0,0.0,22.799999999999997,Cold (32-50°F),0,0
2023-11-29,NCENT,Dallas,62.6,41.7,52.9,56.2,35.5,12.4,0.0,0.0,0.0,20.9,Mild (50-70°F),0,0
2023-11-30,NCENT,Dallas,63.7,54.6,58.7,63.7,50.0,13.6,2.528,2.528,0.0,9.100000000000001,Mild (50-70°F),1,0
2023-12-01,NCENT,Dallas,58.7,43.6,51.0,54.7,36.4,11.4,0.0,0.0,0.0,15.100000000000001,Mild (50-70°F),0,0
2023-12-02,NCENT,Dallas,60.1,39.6,49.4,56.2,35.0,8.0,0.0,0.0,0.0,20.5,Cold (32-50°F),0,0
2023-12-03,NCENT,Dallas,69.3,40.6,54.9,59.8,33.8,14.4,0.0,0.0,0.0,28.699999999999996,Mild (50-70°F),0,0
2023-12-04,NCENT,Dallas,58.9,42.6,51.7,53.4,35.5,16.5,0.0,0.0,0.0,16.299999999999997,Mild (50-70°F),0,0
2023-12-05,NCENT,Dallas,65.1,39.7,51.6,60.6,33.7,7.8,0.0,0.0,0.0,25.39999999999999,Mild (50-70°F),0,0
2023-12-06,NCENT,Dallas,61.9,41.8,51.6,55.3,36.2,9.7,0.0,0.0,0.0,20.1,Mild (50-70°F),0,0
2023-12-07,NCENT,Dallas,69.2,48.7,58.4,61.8,41.2,21.3,0.0,0.0,0.0,20.5,Mild (50-70°F),0,0
2023-12-08,NCENT,Dallas,77.1,59.9,67.0,73.3,56.3,21.1,0.0,0.0,0.0,17.199999999999996,Mild (50-70°F),0,0
2023-12-09,NCENT,Dallas,65.1,48.6,57.7,63.0,38.1,17.8,0.0,0.0,0.0,16.499999999999993,Mild (50-70°F),0,0
2023-12-10,NCENT,Dallas,52.2,37.0,44.7,43.3,28.0,13.3,0.0,0.0,0.0,15.200000000000003,Cold (32-50°F),0,0
2023-12-11,NCENT,Dallas,61.8,36.7,48.2,55.2,29.1,8.4,0.0,0.0,0.0,25.099999999999994,Cold (32-50°F),0,0
2023-12-12,NCENT,Dallas,62.6,40.2,51.0,56.7,34.0,11.8,0.0,0.0,0.0,22.4,Mild (50-70°F),0,0
2023-12-13,NCENT,Dallas,56.4,47.9,51.6,49.1,41.1,11.7,0.0,0.0,0.0,8.5,Mild (50-70°F),0,0
2023-12-14,NCENT,Dallas,62.7,43.9,52.6,56.4,36.3,12.2,0.016,0.016,0.0,18.800000000000004,Mild (50-70°F),1,0
2023-12-15,NCENT,Dallas,59.0,50.0,54.5,58.9,44.1,16.2,0.606,0.606,0.0,9.0,Mild (50-70°F),1,0
2023-12-16,NCENT,Dallas,57.9,41.1,47.9,49.6,35.6,12.7,0.0,0.0,0.0,16.799999999999997,Cold (32-50°F),0,0
2023-12-17,NCENT,Dallas,66.3,37.9,50.7,62.0,32.1,7.3,0.0,0.0,0.0,28.4,Mild (50-70°F),0,0
2023-12-18,NCENT,Dallas,60.3,43.5,50.3,52.8,37.1,12.4,0.0,0.0,0.0,16.799999999999997,Mild (50-70°F),0,0
2023-12-19,NCENT,Dallas,56.8,37.5,46.4,49.3,29.7,11.3,0.0,0.0,0.0,19.299999999999997,Cold (32-50°F),0,0
2023-12-20,NCENT,Dallas,66.2,45.9,54.9,62.0,39.4,11.8,0.0,0.0,0.0,20.300000000000004,Mild (50-70°F),0,0
2023-12-21,NCENT,Dallas,60.6,55.5,57.6,59.4,51.6,11.9,0.449,0.449,0.0,5.100000000000001,Mild (50-70°F),1,0
2023-12-22,NCENT,Dallas,69.6,55.5,60.7,68.8,52.4,11.1,0.138,0.138,0.0,14.099999999999994,Mild (50-70°F),1,0
2023-12-23,NCENT,Dallas,66.7,55.5,60.7,65.1,54.5,14.8,0.421,0.421,0.0,11.200000000000003,Mild (50-70°F),1,0
2023-12-24,NCENT,Dallas,66.8,49.0,60.8,67.1,39.2,17.3,1.346,1.346,0.0,17.799999999999997,Mild (50-70°F),1,0
2023-12-25,NCENT,Dallas,49.8,38.4,44.0,40.0,28.3,16.4,0.0,0.0,0.0,11.399999999999999,Cold (32-50°F),0,0
2023-12-26,NCENT,Dallas,55.0,32.7,43.3,45.4,25.3,15.3,0.0,0.0,0.0,22.299999999999997,Cold (32-50°F),0,0
2023-12-27,NCENT,Dallas,49.1,37.8,42.8,39.4,31.3,15.3,0.0,0.0,0.0,11.300000000000004,Cold (32-50°F),0,0
2023-12-28,NCENT,Dallas,48.5,34.8,41.2,39.4,28.7,12.8,0.0,0.0,0.0,13.700000000000003,Cold (32-50°F),0,0
2023-12-29,NCENT,Dallas,52.9,32.5,41.5,43.5,24.5,14.7,0.0,0.0,0.0,20.4,Cold (32-50°F),0,0
2023-12-30,NCENT,Dallas,61.0,33.7,45.9,54.9,27.4,9.1,0.0,0.0,0.0,27.299999999999997,Cold (32-50°F),0,0
2023-12-31,NCENT,Dallas,62.0,39.8,49.8,58.6,32.4,12.0,0.0,0.0,0.0,22.200000000000003,Cold (32-50°F),0,0
2024-01-01,NCENT,Dallas,47.7,32.1,39.2,41.1,23.0,12.9,0.0,0.0,0.0,15.600000000000001,Cold (32-50°F),0,0
2024-01-02,NCENT,Dallas,47.8,33.3,40.1,42.1,26.9,8.3,0.354,0.354,0.0,14.5,Cold (32-50°F),1,0
2024-01-03,NCENT,Dallas,53.6,41.8,45.8,50.1,37.3,6.6,0.012,0.012,0.0,11.800000000000004,Cold (32-50°F),1,0
2024-01-04,NCENT,Dallas,57.3,35.9,46.4,49.2,31.7,15.0,0.0,0.0,0.0,21.4,Cold (32-50°F),0,0
2024-01-05,NCENT,Dallas,58.7,42.8,49.1,53.8,38.2,15.7,0.283,0.283,0.0,15.900000000000006,Cold (32-50°F),1,0
2024-01-06,NCENT,Dallas,53.4,38.5,44.7,44.8,32.2,11.8,0.0,0.0,0.0,14.899999999999999,Cold (32-50°F),0,0
2024-01-07,NCENT,Dallas,57.9,33.2,45.7,49.0,27.7,17.4,0.0,0.0,0.0,24.699999999999996,Cold (32-50°F),0,0
2024-01-08,NCENT,Dallas,61.2,43.9,53.5,54.2,30.4,23.4,0.346,0.346,0.0,17.300000000000004,Mild (50-70°F),1,0
2024-01-09,NCENT,Dallas,47.4,33.7,40.0,35.6,21.3,23.5,0.0,0.0,0.0,13.699999999999996,Cold (32-50°F),0,0
2024-01-10,NCENT,Dallas,63.0,34.2,48.1,54.5,27.4,18.9,0.0,0.0,0.0,28.799999999999997,Cold (32-50°F),0,0
2024-01-11,NCENT,Dallas,67.5,39.6,54.6,61.2,33.4,18.7,0.0,0.0,0.0,27.9,Mild (50-70°F),0,0
2024-01-12,NCENT,Dallas,59.5,28.2,40.5,55.6,12.8,22.4,0.047,0.047,0.0,31.3,Cold (32-50°F),1,0
2024-01-13,NCENT,Dallas,59.1,25.8,40.7,52.9,13.8,18.6,0.0,0.0,0.0,33.3,Cold (32-50°F),0,0
2024-01-14,NCENT,Dallas,24.4,12.9,18.7,11.7,1.6,14.6,0.008,0.008,0.0,11.499999999999998,Extreme Cold (<20°F),1,0
2024-01-15,NCENT,Dallas,27.9,10.8,18.0,16.7,-0.5,16.1,0.004,0.004,0.0,17.099999999999998,Extreme Cold (<20°F),1,0
2024-01-16,NCENT,Dallas,26.0,12.4,18.8,16.1,-0.1,15.7,0.0,0.0,0.0,13.6,Extreme Cold (<20°F),0,0
2024-01-17,NCENT,Dallas,41.5,17.1,28.3,28.1,8.1,16.9,0.0,0.0,0.0,24.4,Freezing (20-32°F),0,0
2024-01-18,NCENT,Dallas,54.7,34.2,41.2,46.3,22.8,17.0,0.0,0.0,0.0,20.5,Cold (32-50°F),0,0
2024-01-19,NCENT,Dallas,38.8,25.2,30.6,30.1,13.9,18.1,0.0,0.0,0.0,13.599999999999998,Freezing (20-32°F),0,0
2024-01-20,NCENT,Dallas,35.2,19.9,26.6,25.8,9.4,9.6,0.0,0.0,0.0,15.300000000000004,Freezing (20-32°F),0,0
2024-01-21,NCENT,Dallas,36.0,27.4,32.0,26.7,18.2,12.8,0.071,0.071,0.0,8.600000000000001,Freezing (20-32°F),1,0
2024-01-22,NCENT,Dallas,47.8,34.2,40.2,45.8,25.0,11.5,1.705,1.705,0.0,13.599999999999994,Cold (32-50°F),1,0
2024-01-23,NCENT,Dallas,53.2,42.5,47.1,51.4,38.1,6.9,0.154,0.154,0.0,10.700000000000003,Cold (32-50°F),1,0
2024-01-24,NCENT,Dallas,50.8,44.1,47.4,48.0,39.0,8.3,0.047,0.047,0.0,6.699999999999996,Cold (32-50°F),1,0
2024-01-25,NCENT,Dallas,60.3,43.3,50.3,58.0,40.1,7.4,0.138,0.138,0.0,17.0,Mild (50-70°F),1,0
2024-01-26,NCENT,Dallas,60.1,38.8,49.3,57.1,34.2,11.6,0.268,0.268,0.0,21.300000000000004,Cold (32-50°F),1,0
2024-01-27,NCENT,Dallas,52.5,39.4,46.7,49.2,32.2,18.2,0.311,0.311,0.0,13.100000000000001,Cold (32-50°F),1,0
2024-01-28,NCENT,Dallas,59.0,31.9,44.3,55.2,25.4,8.8,0.0,0.0,0.0,27.1,Cold (32-50°F),0,0
2024-01-29,NCENT,Dallas,67.9,41.2,51.8,63.7,35.4,7.8,0.0,0.0,0.0,26.700000000000003,Mild (50-70°F),0,0
2024-01-30,NCENT,Dallas,70.6,44.4,55.4,67.2,39.2,8.2,0.0,0.0,0.0,26.199999999999996,Mild (50-70°F),0,0
2024-01-31,NCENT,Dallas,70.4,43.2,55.7,68.2,39.3,7.8,0.0,0.0,0.0,27.200000000000003,Mild (50-70°F),0,0
2024-02-01,NCENT,Dallas,69.3,50.9,59.5,63.6,45.4,14.6,0.016,0.016,0.0,18.4,Mild (50-70°F),1,0
2024-02-02,NCENT,Dallas,66.7,54.7,60.0,63.5,52.0,18.1,0.193,0.193,0.0,12.0,Mild (50-70°F),1,0
2024-02-03,NCENT,Dallas,67.6,49.2,59.1,62.6,45.8,16.2,0.673,0.673,0.0,18.39999999999999,Mild (50-70°F),1,0
2024-02-04,NCENT,Dallas,58.6,45.9,52.0,52.5,42.4,17.7,0.063,0.063,0.0,12.700000000000003,Mild (50-70°F),1,0
2024-02-05,NCENT,Dallas,59.8,47.7,52.6,52.5,40.8,17.8,0.0,0.0,0.0,12.099999999999994,Mild (50-70°F),0,0
2024-02-06,NCENT,Dallas,62.2,37.0,49.8,60.2,31.5,8.1,0.0,0.0,0.0,25.200000000000003,Cold (32-50°F),0,0
2024-02-07,NCENT,Dallas,65.4,48.3,56.7,58.6,41.6,17.4,0.0,0.0,0.0,17.10000000000001,Mild (50-70°F),0,0
2024-02-08,NCENT,Dallas,70.2,57.6,62.6,64.5,52.1,15.7,0.004,0.004,0.0,12.600000000000001,Mild (50-70°F),1,0
2024-02-09,NCENT,Dallas,72.2,51.9,61.1,70.8,47.6,15.6,0.067,0.067,0.0,20.300000000000004,Mild (50-70°F),1,0
2024-02-10,NCENT,Dallas,58.1,52.2,55.3,56.8,48.9,12.1,0.654,0.654,0.0,5.899999999999999,Mild (50-70°F),1,0
2024-02-11,NCENT,Dallas,52.0,41.4,48.8,48.6,32.6,17.7,0.362,0.362,0.0,10.600000000000001,Cold (32-50°F),1,0
2024-02-12,NCENT,Dallas,54.7,39.7,45.0,45.1,28.0,19.9,0.0,0.0,0.0,15.0,Cold (32-50°F),0,0
2024-02-13,NCENT,Dallas,61.0,32.5,46.4,55.2,25.8,9.3,0.0,0.0,0.0,28.5,Cold (32-50°F),0,0
2024-02-14,NCENT,Dallas,65.2,42.8,53.9,58.8,37.7,14.7,0.0,0.0,0.0,22.400000000000006,Mild (50-70°F),0,0
2024-02-15,NCENT,Dallas,68.4,52.2,59.4,68.8,49.3,12.0,0.0,0.0,0.0,16.200000000000003,Mild (50-70°F),0,0
2024-02-16,NCENT,Dallas,71.2,45.2,60.2,65.7,32.5,20.1,0.0,0.0,0.0,26.0,Mild (50-70°F),0,0
2024-02-17,NCENT,Dallas,44.0,33.2,38.8,33.7,21.3,17.1,0.0,0.0,0.0,10.799999999999997,Cold (32-50°F),0,0
2024-02-18,NCENT,Dallas,49.5,26.9,38.4,44.4,19.8,11.3,0.0,0.0,0.0,22.6,Cold (32-50°F),0,0
2024-02-19,NCENT,Dallas,64.1,36.9,48.8,58.1,28.1,17.1,0.0,0.0,0.0,27.199999999999996,Cold (32-50°F),0,0
2024-02-20,NCENT,Dallas,74.4,42.0,58.0,70.9,37.1,14.8,0.0,0.0,0.0,32.400000000000006,Mild (50-70°F),0,0
2024-02-21,NCENT,Dallas,76.8,58.2,66.7,73.3,56.0,19.0,0.0,0.0,0.0,18.599999999999994,Mild (50-70°F),0,0
2024-02-22,NCENT,Dallas,76.6,60.8,67.0,70.5,56.2,18.1,0.0,0.0,0.0,15.799999999999997,Mild (50-70°F),0,0
2024-02-23,NCENT,Dallas,69.1,51.3,60.0,61.9,44.9,12.4,0.0,0.0,0.0,17.799999999999997,Mild (50-70°F),0,0
2024-02-24,NCENT,Dallas,74.5,44.3,59.6,70.1,38.9,13.2,0.0,0.0,0.0,30.200000000000003,Mild (50-70°F),0,0
2024-02-25,NCENT,Dallas,82.0,57.8,67.7,77.0,49.5,17.2,0.0,0.0,0.0,24.200000000000003,Mild (50-70°F),0,0
2024-02-26,NCENT,Dallas,90.9,57.1,72.4,86.4,51.8,19.1,0.0,0.0,0.0,33.800000000000004,Warm (70-85°F),0,0
2024-02-27,NCENT,Dallas,80.2,65.1,73.0,79.4,65.5,20.3,0.0,0.0,0.0,15.100000000000009,Warm (70-85°F),0,0
2024-02-28,NCENT,Dallas,72.6,41.0,49.1,70.3,26.8,24.0,0.0,0.0,0.0,31.599999999999994,Cold (32-50°F),0,0
2024-02-29,NCENT,Dallas,52.1,42.1,45.2,45.4,33.7,10.7,0.665,0.665,0.0,10.0,Cold (32-50°F),1,0
2024-03-01,NCENT,Dallas,67.0,38.4,51.7,63.0,33.6,11.5,0.0,0.0,0.0,28.6,Mild (50-70°F),0,0
2024-03-02,NCENT,Dallas,78.9,48.2,63.0,74.4,44.7,16.6,0.0,0.0,0.0,30.700000000000003,Mild (50-70°F),0,0
2024-03-03,NCENT,Dallas,78.6,59.5,68.0,76.5,57.2,17.4,0.0,0.0,0.0,19.099999999999994,Mild (50-70°F),0,0
2024-03-04,NCENT,Dallas,81.3,63.7,71.3,82.1,63.5,15.2,0.012,0.012,0.0,17.599999999999994,Warm (70-85°F),1,0
2024-03-05,NCENT,Dallas,79.3,57.9,68.2,83.4,56.8,10.4,0.035,0.035,0.0,21.4,Mild (50-70°F),1,0
2024-03-06,NCENT,Dallas,78.2,52.2,65.6,80.4,49.4,9.9,0.0,0.0,0.0,26.0,Mild (50-70°F),0,0
2024-03-07,NCENT,Dallas,70.2,61.2,66.3,70.4,60.6,15.7,0.614,0.614,0.0,9.0,Mild (50-70°F),1,0
2024-03-08,NCENT,Dallas,71.2,47.6,61.0,75.5,38.6,20.7,0.433,0.433,0.0,23.6,Mild (50-70°F),1,0
2024-03-09,NCENT,Dallas,58.0,43.0,49.2,50.3,33.3,18.2,0.0,0.0,0.0,15.0,Cold (32-50°F),0,0
2024-03-10,NCENT,Dallas,61.9,39.2,50.3,60.3,33.5,6.0,0.0,0.0,0.0,22.699999999999996,Mild (50-70°F),0,0
2024-03-11,NCENT,Dallas,69.0,44.8,55.9,64.5,39.5,11.0,0.02,0.02,0.0,24.200000000000003,Mild (50-70°F),1,0
2024-03-12,NCENT,Dallas,75.3,53.5,63.3,69.5,49.0,18.8,0.0,0.0,0.0,21.799999999999997,Mild (50-70°F),0,0
2024-03-13,NCENT,Dallas,81.5,61.3,70.9,79.6,59.7,18.8,0.004,0.004,0.0,20.200000000000003,Warm (70-85°F),1,0
2024-03-14,NCENT,Dallas,83.6,65.0,72.4,82.3,65.5,19.3,1.063,1.063,0.0,18.599999999999994,Warm (70-85°F),1,0
2024-03-15,NCENT,Dallas,71.7,58.3,63.9,69.5,53.7,15.5,0.421,0.421,0.0,13.400000000000006,Mild (50-70°F),1,0
2024-03-16,NCENT,Dallas,65.4,54.6,60.0,66.2,52.9,10.7,0.591,0.591,0.0,10.800000000000004,Mild (50-70°F),1,0
2024-03-17,NCENT,Dallas,66.9,53.9,59.9,61.8,46.5,14.8,0.031,0.031,0.0,13.000000000000007,Mild (50-70°F),1,0
2024-03-18,NCENT,Dallas,57.8,45.1,51.7,51.6,39.0,13.3,0.0,0.0,0.0,12.699999999999996,Mild (50-70°F),0,0
2024-03-19,NCENT,Dallas,64.1,38.2,50.8,60.5,32.2,9.5,0.0,0.0,0.0,25.89999999999999,Mild (50-70°F),0,0
2024-03-20,NCENT,Dallas,72.1,49.5,59.6,70.6,45.2,11.5,0.0,0.0,0.0,22.599999999999994,Mild (50-70°F),0,0
2024-03-21,NCENT,Dallas,69.8,55.7,61.3,67.1,53.7,12.7,0.811,0.811,0.0,14.099999999999994,Mild (50-70°F),1,0
2024-03-22,NCENT,Dallas,69.2,55.0,60.7,66.0,54.3,15.3,0.024,0.024,0.0,14.200000000000003,Mild (50-70°F),1,0
2024-03-23,NCENT,Dallas,66.3,47.0,57.2,67.3,40.5,10.6,0.0,0.0,0.0,19.299999999999997,Mild (50-70°F),0,0
2024-03-24,NCENT,Dallas,70.9,57.0,62.9,62.7,49.7,27.8,0.114,0.114,0.0,13.900000000000006,Mild (50-70°F),1,0
2024-03-25,NCENT,Dallas,74.0,48.5,62.5,67.9,36.9,19.7,1.169,1.169,0.0,25.5,Mild (50-70°F),1,0
2024-03-26,NCENT,Dallas,57.3,39.4,47.8,53.2,30.6,13.3,0.0,0.0,0.0,17.9,Cold (32-50°F),0,0
2024-03-27,NCENT,Dallas,63.1,40.4,51.9,60.3,34.9,9.0,0.0,0.0,0.0,22.700000000000003,Mild (50-70°F),0,0
2024-03-28,NCENT,Dallas,71.0,41.5,57.0,68.8,36.6,11.1,0.0,0.0,0.0,29.5,Mild (50-70°F),0,0
2024-03-29,NCENT,Dallas,75.7,56.1,65.3,69.2,50.7,22.4,0.0,0.0,0.0,19.6,Mild (50-70°F),0,0
2024-03-30,NCENT,Dallas,78.7,59.2,68.4,78.9,56.9,17.3,0.0,0.0,0.0,19.5,Mild (50-70°F),0,0
2024-03-31,NCENT,Dallas,80.5,64.0,71.1,79.5,62.4,17.3,0.008,0.008,0.0,16.5,Warm (70-85°F),1,0
2024-04-01,NCENT,Dallas,82.9,66.0,73.5,81.8,66.6,19.8,0.429,0.429,0.0,16.900000000000006,Warm (70-85°F),1,0
2024-04-02,NCENT,Dallas,68.4,54.0,60.4,67.6,49.0,19.6,0.0,0.0,0.0,14.400000000000006,Mild (50-70°F),0,0
2024-04-03,NCENT,Dallas,70.6,48.9,58.3,63.6,42.9,16.6,0.0,0.0,0.0,21.699999999999996,Mild (50-70°F),0,0
2024-04-04,NCENT,Dallas,79.8,47.7,62.9,79.6,43.2,6.7,0.0,0.0,0.0,32.099999999999994,Mild (50-70°F),0,0
2024-04-05,NCENT,Dallas,82.4,54.0,68.1,81.7,50.8,11.9,0.0,0.0,0.0,28.400000000000006,Mild (50-70°F),0,0
2024-04-06,NCENT,Dallas,79.5,60.0,70.1,74.2,53.3,24.2,0.0,0.0,0.0,19.5,Warm (70-85°F),0,0
2024-04-07,NCENT,Dallas,76.7,57.7,68.0,70.9,51.1,18.4,0.004,0.004,0.0,19.0,Mild (50-70°F),1,0
2024-04-08,NCENT,Dallas,82.8,55.0,68.8,85.8,51.5,16.2,0.189,0.189,0.0,27.799999999999997,Mild (50-70°F),1,0
2024-04-09,NCENT,Dallas,71.1,62.1,65.7,69.7,58.5,17.6,0.677,0.677,0.0,8.999999999999993,Mild (50-70°F),1,0
2024-04-10,NCENT,Dallas,65.3,56.7,60.8,66.9,49.9,22.0,0.906,0.906,0.0,8.599999999999994,Mild (50-70°F),1,0
2024-04-11,NCENT,Dallas,71.4,50.9,60.3,66.2,45.9,16.9,0.0,0.0,0.0,20.500000000000007,Mild (50-70°F),0,0
2024-04-12,NCENT,Dallas,76.8,49.1,64.0,74.6,45.4,13.5,0.0,0.0,0.0,27.699999999999996,Mild (50-70°F),0,0
2024-04-13,NCENT,Dallas,79.2,58.3,69.3,75.8,55.1,20.7,0.0,0.0,0.0,20.900000000000006,Mild (50-70°F),0,0
2024-04-14,NCENT,Dallas,81.6,63.0,71.9,83.4,60.2,18.1,0.0,0.0,0.0,18.599999999999994,Warm (70-85°F),0,0
2024-04-15,NCENT,Dallas,80.2,65.4,72.3,80.5,65.7,24.2,0.02,0.02,0.0,14.799999999999997,Warm (70-85°F),1,0
2024-04-16,NCENT,Dallas,84.1,69.6,75.5,86.4,68.2,19.6,0.047,0.047,0.0,14.5,Warm (70-85°F),1,0
2024-04-17,NCENT,Dallas,83.5,67.2,75.4,86.9,70.6,13.9,0.0,0.0,0.0,16.299999999999997,Warm (70-85°F),0,0
2024-04-18,NCENT,Dallas,86.1,67.7,74.9,90.6,62.7,15.5,0.028,0.028,0.0,18.39999999999999,Warm (70-85°F),1,0
2024-04-19,NCENT,Dallas,71.7,57.9,65.0,72.3,53.1,12.9,0.039,0.039,0.0,13.800000000000004,Mild (50-70°F),1,0
2024-04-20,NCENT,Dallas,63.5,49.5,57.8,63.1,43.4,19.9,1.457,1.457,0.0,14.0,Mild (50-70°F),1,0
2024-04-21,NCENT,Dallas,65.3,51.3,56.8,60.4,45.8,12.4,0.0,0.0,0.0,14.0,Mild (50-70°F),0,0
2024-04-22,NCENT,Dallas,68.0,46.3,57.9,65.7,43.4,11.5,0.0,0.0,0.0,21.700000000000003,Mild (50-70°F),0,0
2024-04-23,NCENT,Dallas,76.0,55.7,65.7,72.4,51.2,20.4,0.0,0.0,0.0,20.299999999999997,Mild (50-70°F),0,0
2024-04-24,NCENT,Dallas,80.2,63.1,70.8,81.8,63.8,11.6,0.024,0.024,0.0,17.1,Warm (70-85°F),1,0
2024-04-25,NCENT,Dallas,79.8,65.6,73.0,79.0,66.7,20.9,0.0,0.0,0.0,14.200000000000003,Warm (70-85°F),0,0
2024-04-26,NCENT,Dallas,75.7,67.2,71.3,75.0,65.4,21.6,0.26,0.26,0.0,8.5,Warm (70-85°F),1,0
2024-04-27,NCENT,Dallas,83.3,66.7,73.7,79.5,67.0,29.4,1.941,1.941,0.0,16.599999999999994,Warm (70-85°F),1,0
2024-04-28,NCENT,Dallas,72.8,65.6,69.7,74.7,63.5,27.0,1.555,1.555,0.0,7.200000000000003,Mild (50-70°F),1,0
2024-04-29,NCENT,Dallas,81.7,62.6,70.6,89.3,64.5,6.9,0.012,0.012,0.0,19.1,Warm (70-85°F),1,0
2024-04-30,NCENT,Dallas,83.0,63.9,73.4,87.5,65.0,14.8,0.059,0.059,0.0,19.1,Warm (70-85°F),1,0
2024-05-01,NCENT,Dallas,82.4,67.7,74.2,85.7,68.7,18.4,0.173,0.173,0.0,14.700000000000003,Warm (70-85°F),1,0
2024-05-02,NCENT,Dallas,83.1,66.8,74.3,87.2,68.0,13.1,0.063,0.063,0.0,16.299999999999997,Warm (70-85°F),1,0
2024-05-03,NCENT,Dallas,81.6,65.3,72.1,87.3,66.2,14.4,0.583,0.583,0.0,16.299999999999997,Warm (70-85°F),1,0
2024-05-04,NCENT,Dallas,80.2,66.6,72.1,82.8,67.3,16.8,0.012,0.012,0.0,13.600000000000009,Warm (70-85°F),1,0
2024-05-05,NCENT,Dallas,82.1,65.5,72.9,87.3,65.3,13.0,1.701,1.701,0.0,16.599999999999994,Warm (70-85°F),1,0
2024-05-06,NCENT,Dallas,84.6,67.9,74.4,88.1,70.4,18.0,0.142,0.142,0.0,16.69999999999999,Warm (70-85°F),1,0
2024-05-07,NCENT,Dallas,87.7,71.5,79.4,94.4,73.9,19.7,0.0,0.0,0.0,16.200000000000003,Warm (70-85°F),0,0
2024-05-08,NCENT,Dallas,90.4,72.9,81.0,95.7,76.3,18.4,0.024,0.024,0.0,17.5,Warm (70-85°F),1,0
2024-05-09,NCENT,Dallas,77.9,67.9,73.0,83.4,67.8,14.3,0.335,0.335,0.0,10.0,Warm (70-85°F),1,0
2024-05-10,NCENT,Dallas,79.6,64.2,71.0,79.4,58.9,14.4,0.0,0.0,0.0,15.399999999999991,Warm (70-85°F),0,0
2024-05-11,NCENT,Dallas,77.4,61.4,70.3,77.2,60.9,10.8,0.008,0.008,0.0,16.000000000000007,Warm (70-85°F),1,0
2024-05-12,NCENT,Dallas,72.2,63.8,67.5,72.9,63.0,14.6,1.681,1.681,0.0,8.400000000000006,Mild (50-70°F),1,0
2024-05-13,NCENT,Dallas,81.6,63.2,71.1,85.5,65.7,11.1,0.02,0.02,0.0,18.39999999999999,Warm (70-85°F),1,0
